# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-09-03 16:49:45 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09506000 VERDE RIVER NEAR CAMP VERDE, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09506000
#            TS   parameter     Description
#          6767       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	6767_00060	6767_00060_cd
USGS	09506000	2020-04-26 02:00	MST	136	A
USGS	09506000	2020-04-26 02:15	MST	136	A
USGS	09506000	2020-04-26 02:30	MST	136	A
USGS	09506000	2020-04-26 02:45	MST	136	A
USGS	09506000	2020-04-26 03:00	MST	136	A
USGS	09506000	2020-04-26 03:15	MST	136	A
USGS	09506000	2020-04-26 03:30	MST	136	A
USGS	09506000	2020-04-26 03:45	MST	136	A
USGS	09506000	2020-04-26 04:00	MST	136	A
USGS	09506000	2020-04-26 04:15	MST	136	A
USGS	09506000	2020-04-26 04:30	MST	136	A
USGS	09506000	2020-04-26 04:45	MST	136	A
USGS	09506000	2020-04-26 05:00	MST	136	A
USGS	09506000	2020-04-26 05:15	MST	136	A
USGS	09506000	2020-04-26 05:30	MST	136	A
USGS	09506000	2020-04-26 05:45	MST	136	A
USGS	09506000	2020-04-26 06:00	MST	136	A
USGS	09506000	2020-04-26 06:15	MST	136	A
USGS	09506000	2020-04-26 06:30	MST	136	A
USGS	09506000	2020-04-26 06:45	MST	136	A
USGS	09506000	2020-04-26 07:00	MST	136	A
USGS	09506000	2020-04-26 07:15	MST	136	A
USGS	09506000	2020-04-26 07:30	MST	136	A
USGS	09506000	2020-04-26 07:45	MST	136	A
USGS	09506000	2020-04-26 08:00	MST	136	A
USGS	09506000	2020-04-26 08:15	MST	136	A
USGS	09506000	2020-04-26 08:30	MST	136	A
USGS	09506000	2020-04-26 08:45	MST	136	A
USGS	09506000	2020-04-26 09:00	MST	136	A
USGS	09506000	2020-04-26 09:15	MST	136	A
USGS	09506000	2020-04-26 09:30	MST	138	A
USGS	09506000	2020-04-26 09:45	MST	138	A
USGS	09506000	2020-04-26 10:00	MST	138	A
USGS	09506000	2020-04-26 10:15	MST	138	A
USGS	09506000	2020-04-26 10:30	MST	138	A
USGS	09506000	2020-04-26 10:45	MST	138	A
USGS	09506000	2020-04-26 11:00	MST	138	A
USGS	09506000	2020-04-26 11:15	MST	139	A
USGS	09506000	2020-04-26 11:30	MST	139	A
USGS	09506000	2020-04-26 11:45	MST	139	A
USGS	09506000	2020-04-26 12:00	MST	139	A
USGS	09506000	2020-04-26 12:15	MST	139	A
USGS	09506000	2020-04-26 12:30	MST	139	A
USGS	09506000	2020-04-26 12:45	MST	139	A
USGS	09506000	2020-04-26 13:00	MST	139	A
USGS	09506000	2020-04-26 13:15	MST	139	A
USGS	09506000	2020-04-26 13:30	MST	139	A
USGS	09506000	2020-04-26 13:45	MST	139	A
USGS	09506000	2020-04-26 14:00	MST	138	A
USGS	09506000	2020-04-26 14:15	MST	139	A
USGS	09506000	2020-04-26 14:30	MST	138	A
USGS	09506000	2020-04-26 14:45	MST	138	A
USGS	09506000	2020-04-26 15:00	MST	136	A
USGS	09506000	2020-04-26 15:15	MST	136	A
USGS	09506000	2020-04-26 15:30	MST	136	A
USGS	09506000	2020-04-26 15:45	MST	136	A
USGS	09506000	2020-04-26 16:00	MST	136	A
USGS	09506000	2020-04-26 16:15	MST	136	A
USGS	09506000	2020-04-26 16:30	MST	136	A
USGS	09506000	2020-04-26 16:45	MST	136	A
USGS	09506000	2020-04-26 17:00	MST	136	A
USGS	09506000	2020-04-26 17:15	MST	136	A
USGS	09506000	2020-04-26 17:30	MST	135	A
USGS	09506000	2020-04-26 17:45	MST	135	A
USGS	09506000	2020-04-26 18:00	MST	135	A
USGS	09506000	2020-04-26 18:15	MST	135	A
USGS	09506000	2020-04-26 18:30	MST	135	A
USGS	09506000	2020-04-26 18:45	MST	135	A
USGS	09506000	2020-04-26 19:00	MST	135	A
USGS	09506000	2020-04-26 19:15	MST	135	A
USGS	09506000	2020-04-26 19:30	MST	135	A
USGS	09506000	2020-04-26 19:45	MST	135	A
USGS	09506000	2020-04-26 20:00	MST	135	A
USGS	09506000	2020-04-26 20:15	MST	133	A
USGS	09506000	2020-04-26 20:30	MST	133	A
USGS	09506000	2020-04-26 20:45	MST	133	A
USGS	09506000	2020-04-26 21:00	MST	133	A
USGS	09506000	2020-04-26 21:15	MST	133	A
USGS	09506000	2020-04-26 21:30	MST	133	A
USGS	09506000	2020-04-26 21:45	MST	133	A
USGS	09506000	2020-04-26 22:00	MST	133	A
USGS	09506000	2020-04-26 22:15	MST	133	A
USGS	09506000	2020-04-26 22:30	MST	133	A
USGS	09506000	2020-04-26 22:45	MST	133	A
USGS	09506000	2020-04-26 23:00	MST	133	A
USGS	09506000	2020-04-26 23:15	MST	133	A
USGS	09506000	2020-04-26 23:30	MST	133	A
USGS	09506000	2020-04-26 23:45	MST	133	A
USGS	09506000	2020-04-27 00:00	MST	133	A
USGS	09506000	2020-04-27 00:15	MST	133	A
USGS	09506000	2020-04-27 00:30	MST	133	A
USGS	09506000	2020-04-27 00:45	MST	133	A
USGS	09506000	2020-04-27 01:00	MST	133	A
USGS	09506000	2020-04-27 01:15	MST	133	A
USGS	09506000	2020-04-27 01:30	MST	133	A
USGS	09506000	2020-04-27 01:45	MST	133	A
USGS	09506000	2020-04-27 02:00	MST	133	A
USGS	09506000	2020-04-27 02:15	MST	133	A
USGS	09506000	2020-04-27 02:30	MST	133	A
USGS	09506000	2020-04-27 02:45	MST	133	A
USGS	09506000	2020-04-27 03:00	MST	133	A
USGS	09506000	2020-04-27 03:15	MST	133	A
USGS	09506000	2020-04-27 03:30	MST	133	A
USGS	09506000	2020-04-27 03:45	MST	133	A
USGS	09506000	2020-04-27 04:00	MST	133	A
USGS	09506000	2020-04-27 04:15	MST	133	A
USGS	09506000	2020-04-27 04:30	MST	133	A
USGS	09506000	2020-04-27 04:45	MST	133	A
USGS	09506000	2020-04-27 05:00	MST	133	A
USGS	09506000	2020-04-27 05:15	MST	133	A
USGS	09506000	2020-04-27 05:30	MST	133	A
USGS	09506000	2020-04-27 05:45	MST	133	A
USGS	09506000	2020-04-27 06:00	MST	133	A
USGS	09506000	2020-04-27 06:15	MST	133	A
USGS	09506000	2020-04-27 06:30	MST	133	A
USGS	09506000	2020-04-27 06:45	MST	133	A
USGS	09506000	2020-04-27 07:00	MST	133	A
USGS	09506000	2020-04-27 07:15	MST	133	A
USGS	09506000	2020-04-27 07:30	MST	133	A
USGS	09506000	2020-04-27 07:45	MST	135	A
USGS	09506000	2020-04-27 08:00	MST	135	A
USGS	09506000	2020-04-27 08:15	MST	135	A
USGS	09506000	2020-04-27 08:30	MST	135	A
USGS	09506000	2020-04-27 08:45	MST	135	A
USGS	09506000	2020-04-27 09:00	MST	135	A
USGS	09506000	2020-04-27 09:15	MST	135	A
USGS	09506000	2020-04-27 09:30	MST	135	A
USGS	09506000	2020-04-27 09:45	MST	135	A
USGS	09506000	2020-04-27 10:00	MST	135	A
USGS	09506000	2020-04-27 10:15	MST	136	A
USGS	09506000	2020-04-27 10:30	MST	136	A
USGS	09506000	2020-04-27 10:45	MST	136	A
USGS	09506000	2020-04-27 11:00	MST	136	A
USGS	09506000	2020-04-27 11:15	MST	136	A
USGS	09506000	2020-04-27 11:30	MST	136	A
USGS	09506000	2020-04-27 11:45	MST	136	A
USGS	09506000	2020-04-27 12:00	MST	136	A
USGS	09506000	2020-04-27 12:15	MST	136	A
USGS	09506000	2020-04-27 12:30	MST	136	A
USGS	09506000	2020-04-27 12:45	MST	136	A
USGS	09506000	2020-04-27 13:00	MST	136	A
USGS	09506000	2020-04-27 13:15	MST	136	A
USGS	09506000	2020-04-27 13:30	MST	136	A
USGS	09506000	2020-04-27 13:45	MST	136	A
USGS	09506000	2020-04-27 14:00	MST	136	A
USGS	09506000	2020-04-27 14:15	MST	136	A
USGS	09506000	2020-04-27 14:30	MST	136	A
USGS	09506000	2020-04-27 14:45	MST	136	A
USGS	09506000	2020-04-27 15:00	MST	136	A
USGS	09506000	2020-04-27 15:15	MST	136	A
USGS	09506000	2020-04-27 15:30	MST	136	A
USGS	09506000	2020-04-27 15:45	MST	136	A
USGS	09506000	2020-04-27 16:00	MST	136	A
USGS	09506000	2020-04-27 16:15	MST	135	A
USGS	09506000	2020-04-27 16:30	MST	135	A
USGS	09506000	2020-04-27 16:45	MST	135	A
USGS	09506000	2020-04-27 17:00	MST	133	A
USGS	09506000	2020-04-27 17:15	MST	133	A
USGS	09506000	2020-04-27 17:30	MST	133	A
USGS	09506000	2020-04-27 17:45	MST	133	A
USGS	09506000	2020-04-27 18:00	MST	133	A
USGS	09506000	2020-04-27 18:15	MST	133	A
USGS	09506000	2020-04-27 18:30	MST	133	A
USGS	09506000	2020-04-27 18:45	MST	133	A
USGS	09506000	2020-04-27 19:00	MST	133	A
USGS	09506000	2020-04-27 19:15	MST	133	A
USGS	09506000	2020-04-27 19:30	MST	133	A
USGS	09506000	2020-04-27 19:45	MST	132	A
USGS	09506000	2020-04-27 20:00	MST	132	A
USGS	09506000	2020-04-27 20:15	MST	132	A
USGS	09506000	2020-04-27 20:30	MST	132	A
USGS	09506000	2020-04-27 20:45	MST	132	A
USGS	09506000	2020-04-27 21:00	MST	132	A
USGS	09506000	2020-04-27 21:15	MST	132	A
USGS	09506000	2020-04-27 21:30	MST	132	A
USGS	09506000	2020-04-27 21:45	MST	131	A
USGS	09506000	2020-04-27 22:00	MST	131	A
USGS	09506000	2020-04-27 22:15	MST	131	A
USGS	09506000	2020-04-27 22:30	MST	131	A
USGS	09506000	2020-04-27 22:45	MST	131	A
USGS	09506000	2020-04-27 23:00	MST	131	A
USGS	09506000	2020-04-27 23:15	MST	131	A
USGS	09506000	2020-04-27 23:30	MST	131	A
USGS	09506000	2020-04-27 23:45	MST	131	A
USGS	09506000	2020-04-28 00:00	MST	131	A
USGS	09506000	2020-04-28 00:15	MST	131	A
USGS	09506000	2020-04-28 00:30	MST	131	A
USGS	09506000	2020-04-28 00:45	MST	131	A
USGS	09506000	2020-04-28 01:00	MST	131	A
USGS	09506000	2020-04-28 01:15	MST	131	A
USGS	09506000	2020-04-28 01:30	MST	131	A
USGS	09506000	2020-04-28 01:45	MST	131	A
USGS	09506000	2020-04-28 02:00	MST	131	A
USGS	09506000	2020-04-28 02:15	MST	131	A
USGS	09506000	2020-04-28 02:30	MST	131	A
USGS	09506000	2020-04-28 02:45	MST	131	A
USGS	09506000	2020-04-28 03:00	MST	131	A
USGS	09506000	2020-04-28 03:15	MST	131	A
USGS	09506000	2020-04-28 03:30	MST	131	A
USGS	09506000	2020-04-28 03:45	MST	131	A
USGS	09506000	2020-04-28 04:00	MST	131	A
USGS	09506000	2020-04-28 04:15	MST	131	A
USGS	09506000	2020-04-28 04:30	MST	131	A
USGS	09506000	2020-04-28 04:45	MST	131	A
USGS	09506000	2020-04-28 05:00	MST	131	A
USGS	09506000	2020-04-28 05:15	MST	131	A
USGS	09506000	2020-04-28 05:30	MST	131	A
USGS	09506000	2020-04-28 05:45	MST	131	A
USGS	09506000	2020-04-28 06:00	MST	131	A
USGS	09506000	2020-04-28 06:15	MST	131	A
USGS	09506000	2020-04-28 06:30	MST	131	A
USGS	09506000	2020-04-28 06:45	MST	131	A
USGS	09506000	2020-04-28 07:00	MST	131	A
USGS	09506000	2020-04-28 07:15	MST	131	A
USGS	09506000	2020-04-28 07:30	MST	131	A
USGS	09506000	2020-04-28 07:45	MST	131	A
USGS	09506000	2020-04-28 08:00	MST	131	A
USGS	09506000	2020-04-28 08:15	MST	131	A
USGS	09506000	2020-04-28 08:30	MST	131	A
USGS	09506000	2020-04-28 08:45	MST	131	A
USGS	09506000	2020-04-28 09:00	MST	131	A
USGS	09506000	2020-04-28 09:15	MST	131	A
USGS	09506000	2020-04-28 09:30	MST	131	A
USGS	09506000	2020-04-28 09:45	MST	131	A
USGS	09506000	2020-04-28 10:00	MST	131	A
USGS	09506000	2020-04-28 10:15	MST	131	A
USGS	09506000	2020-04-28 10:30	MST	131	A
USGS	09506000	2020-04-28 10:45	MST	131	A
USGS	09506000	2020-04-28 11:00	MST	131	A
USGS	09506000	2020-04-28 11:15	MST	131	A
USGS	09506000	2020-04-28 11:30	MST	131	A
USGS	09506000	2020-04-28 11:45	MST	131	A
USGS	09506000	2020-04-28 12:00	MST	131	A
USGS	09506000	2020-04-28 12:15	MST	131	A
USGS	09506000	2020-04-28 12:30	MST	131	A
USGS	09506000	2020-04-28 12:45	MST	131	A
USGS	09506000	2020-04-28 13:00	MST	131	A
USGS	09506000	2020-04-28 13:15	MST	131	A
USGS	09506000	2020-04-28 13:30	MST	131	A
USGS	09506000	2020-04-28 13:45	MST	131	A
USGS	09506000	2020-04-28 14:00	MST	131	A
USGS	09506000	2020-04-28 14:15	MST	131	A
USGS	09506000	2020-04-28 14:30	MST	131	A
USGS	09506000	2020-04-28 14:45	MST	131	A
USGS	09506000	2020-04-28 15:00	MST	129	A
USGS	09506000	2020-04-28 15:15	MST	129	A
USGS	09506000	2020-04-28 15:30	MST	129	A
USGS	09506000	2020-04-28 15:45	MST	128	A
USGS	09506000	2020-04-28 16:00	MST	128	A
USGS	09506000	2020-04-28 16:15	MST	128	A
USGS	09506000	2020-04-28 16:30	MST	128	A
USGS	09506000	2020-04-28 16:45	MST	128	A
USGS	09506000	2020-04-28 17:00	MST	128	A
USGS	09506000	2020-04-28 17:15	MST	128	A
USGS	09506000	2020-04-28 17:30	MST	128	A
USGS	09506000	2020-04-28 17:45	MST	126	A
USGS	09506000	2020-04-28 18:00	MST	126	A
USGS	09506000	2020-04-28 18:15	MST	126	A
USGS	09506000	2020-04-28 18:30	MST	126	A
USGS	09506000	2020-04-28 18:45	MST	126	A
USGS	09506000	2020-04-28 19:00	MST	126	A
USGS	09506000	2020-04-28 19:15	MST	126	A
USGS	09506000	2020-04-28 19:30	MST	126	A
USGS	09506000	2020-04-28 19:45	MST	126	A
USGS	09506000	2020-04-28 20:00	MST	126	A
USGS	09506000	2020-04-28 20:15	MST	125	A
USGS	09506000	2020-04-28 20:30	MST	125	A
USGS	09506000	2020-04-28 20:45	MST	125	A
USGS	09506000	2020-04-28 21:00	MST	125	A
USGS	09506000	2020-04-28 21:15	MST	125	A
USGS	09506000	2020-04-28 21:30	MST	125	A
USGS	09506000	2020-04-28 21:45	MST	125	A
USGS	09506000	2020-04-28 22:00	MST	125	A
USGS	09506000	2020-04-28 22:15	MST	125	A
USGS	09506000	2020-04-28 22:30	MST	125	A
USGS	09506000	2020-04-28 22:45	MST	124	A
USGS	09506000	2020-04-28 23:00	MST	124	A
USGS	09506000	2020-04-28 23:15	MST	124	A
USGS	09506000	2020-04-28 23:30	MST	124	A
USGS	09506000	2020-04-28 23:45	MST	124	A
USGS	09506000	2020-04-29 00:00	MST	124	A
USGS	09506000	2020-04-29 00:15	MST	124	A
USGS	09506000	2020-04-29 00:30	MST	124	A
USGS	09506000	2020-04-29 00:45	MST	124	A
USGS	09506000	2020-04-29 01:00	MST	124	A
USGS	09506000	2020-04-29 01:15	MST	124	A
USGS	09506000	2020-04-29 01:30	MST	124	A
USGS	09506000	2020-04-29 01:45	MST	124	A
USGS	09506000	2020-04-29 02:00	MST	124	A
USGS	09506000	2020-04-29 02:15	MST	124	A
USGS	09506000	2020-04-29 02:30	MST	124	A
USGS	09506000	2020-04-29 02:45	MST	124	A
USGS	09506000	2020-04-29 03:00	MST	124	A
USGS	09506000	2020-04-29 03:15	MST	125	A
USGS	09506000	2020-04-29 03:30	MST	125	A
USGS	09506000	2020-04-29 03:45	MST	125	A
USGS	09506000	2020-04-29 04:00	MST	125	A
USGS	09506000	2020-04-29 04:15	MST	125	A
USGS	09506000	2020-04-29 04:30	MST	125	A
USGS	09506000	2020-04-29 04:45	MST	125	A
USGS	09506000	2020-04-29 05:00	MST	125	A
USGS	09506000	2020-04-29 05:15	MST	125	A
USGS	09506000	2020-04-29 05:30	MST	125	A
USGS	09506000	2020-04-29 05:45	MST	125	A
USGS	09506000	2020-04-29 06:00	MST	125	A
USGS	09506000	2020-04-29 06:15	MST	125	A
USGS	09506000	2020-04-29 06:30	MST	125	A
USGS	09506000	2020-04-29 06:45	MST	125	A
USGS	09506000	2020-04-29 07:00	MST	125	A
USGS	09506000	2020-04-29 07:15	MST	125	A
USGS	09506000	2020-04-29 07:30	MST	125	A
USGS	09506000	2020-04-29 07:45	MST	125	A
USGS	09506000	2020-04-29 08:00	MST	125	A
USGS	09506000	2020-04-29 08:15	MST	125	A
USGS	09506000	2020-04-29 08:30	MST	125	A
USGS	09506000	2020-04-29 08:45	MST	125	A
USGS	09506000	2020-04-29 09:00	MST	126	A
USGS	09506000	2020-04-29 09:15	MST	126	A
USGS	09506000	2020-04-29 09:30	MST	126	A
USGS	09506000	2020-04-29 09:45	MST	126	A
USGS	09506000	2020-04-29 10:00	MST	126	A
USGS	09506000	2020-04-29 10:15	MST	128	A
USGS	09506000	2020-04-29 10:30	MST	128	A
USGS	09506000	2020-04-29 10:45	MST	128	A
USGS	09506000	2020-04-29 11:00	MST	128	A
USGS	09506000	2020-04-29 11:15	MST	128	A
USGS	09506000	2020-04-29 11:30	MST	128	A
USGS	09506000	2020-04-29 11:45	MST	128	A
USGS	09506000	2020-04-29 12:00	MST	128	A
USGS	09506000	2020-04-29 12:15	MST	128	A
USGS	09506000	2020-04-29 12:30	MST	128	A
USGS	09506000	2020-04-29 12:45	MST	128	A
USGS	09506000	2020-04-29 13:00	MST	128	A
USGS	09506000	2020-04-29 13:15	MST	128	A
USGS	09506000	2020-04-29 13:30	MST	128	A
USGS	09506000	2020-04-29 13:45	MST	128	A
USGS	09506000	2020-04-29 14:00	MST	126	A
USGS	09506000	2020-04-29 14:15	MST	126	A
USGS	09506000	2020-04-29 14:30	MST	126	A
USGS	09506000	2020-04-29 14:45	MST	126	A
USGS	09506000	2020-04-29 15:00	MST	125	A
USGS	09506000	2020-04-29 15:15	MST	125	A
USGS	09506000	2020-04-29 15:30	MST	125	A
USGS	09506000	2020-04-29 15:45	MST	125	A
USGS	09506000	2020-04-29 16:00	MST	125	A
USGS	09506000	2020-04-29 16:15	MST	125	A
USGS	09506000	2020-04-29 16:30	MST	124	A
USGS	09506000	2020-04-29 16:45	MST	124	A
USGS	09506000	2020-04-29 17:00	MST	124	A
USGS	09506000	2020-04-29 17:15	MST	124	A
USGS	09506000	2020-04-29 17:30	MST	122	A
USGS	09506000	2020-04-29 17:45	MST	122	A
USGS	09506000	2020-04-29 18:00	MST	122	A
USGS	09506000	2020-04-29 18:15	MST	122	A
USGS	09506000	2020-04-29 18:30	MST	122	A
USGS	09506000	2020-04-29 18:45	MST	122	A
USGS	09506000	2020-04-29 19:00	MST	122	A
USGS	09506000	2020-04-29 19:15	MST	122	A
USGS	09506000	2020-04-29 19:30	MST	122	A
USGS	09506000	2020-04-29 19:45	MST	122	A
USGS	09506000	2020-04-29 20:00	MST	122	A
USGS	09506000	2020-04-29 20:15	MST	122	A
USGS	09506000	2020-04-29 20:30	MST	122	A
USGS	09506000	2020-04-29 20:45	MST	122	A
USGS	09506000	2020-04-29 21:00	MST	122	A
USGS	09506000	2020-04-29 21:15	MST	122	A
USGS	09506000	2020-04-29 21:30	MST	122	A
USGS	09506000	2020-04-29 21:45	MST	122	A
USGS	09506000	2020-04-29 22:00	MST	122	A
USGS	09506000	2020-04-29 22:15	MST	122	A
USGS	09506000	2020-04-29 22:30	MST	122	A
USGS	09506000	2020-04-29 22:45	MST	121	A
USGS	09506000	2020-04-29 23:00	MST	121	A
USGS	09506000	2020-04-29 23:15	MST	121	A
USGS	09506000	2020-04-29 23:30	MST	121	A
USGS	09506000	2020-04-29 23:45	MST	121	A
USGS	09506000	2020-04-30 00:00	MST	121	A
USGS	09506000	2020-04-30 00:15	MST	121	A
USGS	09506000	2020-04-30 00:30	MST	121	A
USGS	09506000	2020-04-30 00:45	MST	121	A
USGS	09506000	2020-04-30 01:00	MST	121	A
USGS	09506000	2020-04-30 01:15	MST	121	A
USGS	09506000	2020-04-30 01:30	MST	121	A
USGS	09506000	2020-04-30 01:45	MST	121	A
USGS	09506000	2020-04-30 02:00	MST	121	A
USGS	09506000	2020-04-30 02:15	MST	121	A
USGS	09506000	2020-04-30 02:30	MST	120	A
USGS	09506000	2020-04-30 02:45	MST	120	A
USGS	09506000	2020-04-30 03:00	MST	120	A
USGS	09506000	2020-04-30 03:15	MST	120	A
USGS	09506000	2020-04-30 03:30	MST	120	A
USGS	09506000	2020-04-30 03:45	MST	120	A
USGS	09506000	2020-04-30 04:00	MST	120	A
USGS	09506000	2020-04-30 04:15	MST	120	A
USGS	09506000	2020-04-30 04:30	MST	120	A
USGS	09506000	2020-04-30 04:45	MST	120	A
USGS	09506000	2020-04-30 05:00	MST	120	A
USGS	09506000	2020-04-30 05:15	MST	120	A
USGS	09506000	2020-04-30 05:30	MST	120	A
USGS	09506000	2020-04-30 05:45	MST	120	A
USGS	09506000	2020-04-30 06:00	MST	120	A
USGS	09506000	2020-04-30 06:15	MST	120	A
USGS	09506000	2020-04-30 06:30	MST	120	A
USGS	09506000	2020-04-30 06:45	MST	120	A
USGS	09506000	2020-04-30 07:00	MST	121	A
USGS	09506000	2020-04-30 07:15	MST	121	A
USGS	09506000	2020-04-30 07:30	MST	121	A
USGS	09506000	2020-04-30 07:45	MST	122	A
USGS	09506000	2020-04-30 08:00	MST	122	A
USGS	09506000	2020-04-30 08:15	MST	122	A
USGS	09506000	2020-04-30 08:30	MST	122	A
USGS	09506000	2020-04-30 08:45	MST	122	A
USGS	09506000	2020-04-30 09:00	MST	122	A
USGS	09506000	2020-04-30 09:15	MST	124	A
USGS	09506000	2020-04-30 09:30	MST	124	A
USGS	09506000	2020-04-30 09:45	MST	124	A
USGS	09506000	2020-04-30 10:00	MST	124	A
USGS	09506000	2020-04-30 10:15	MST	125	A
USGS	09506000	2020-04-30 10:30	MST	125	A
USGS	09506000	2020-04-30 10:45	MST	125	A
USGS	09506000	2020-04-30 11:00	MST	125	A
USGS	09506000	2020-04-30 11:15	MST	125	A
USGS	09506000	2020-04-30 11:30	MST	125	A
USGS	09506000	2020-04-30 11:45	MST	125	A
USGS	09506000	2020-04-30 12:00	MST	125	A
USGS	09506000	2020-04-30 12:15	MST	125	A
USGS	09506000	2020-04-30 12:30	MST	125	A
USGS	09506000	2020-04-30 12:45	MST	125	A
USGS	09506000	2020-04-30 13:00	MST	125	A
USGS	09506000	2020-04-30 13:15	MST	125	A
USGS	09506000	2020-04-30 13:30	MST	125	A
USGS	09506000	2020-04-30 13:45	MST	125	A
USGS	09506000	2020-04-30 14:00	MST	125	A
USGS	09506000	2020-04-30 14:15	MST	125	A
USGS	09506000	2020-04-30 14:30	MST	125	A
USGS	09506000	2020-04-30 14:45	MST	125	A
USGS	09506000	2020-04-30 15:00	MST	125	A
USGS	09506000	2020-04-30 15:15	MST	125	A
USGS	09506000	2020-04-30 15:30	MST	125	A
USGS	09506000	2020-04-30 15:45	MST	124	A
USGS	09506000	2020-04-30 16:00	MST	124	A
USGS	09506000	2020-04-30 16:15	MST	122	A
USGS	09506000	2020-04-30 16:30	MST	122	A
USGS	09506000	2020-04-30 16:45	MST	122	A
USGS	09506000	2020-04-30 17:00	MST	122	A
USGS	09506000	2020-04-30 17:15	MST	121	A
USGS	09506000	2020-04-30 17:30	MST	121	A
USGS	09506000	2020-04-30 17:45	MST	120	A
USGS	09506000	2020-04-30 18:00	MST	120	A
USGS	09506000	2020-04-30 18:15	MST	120	A
USGS	09506000	2020-04-30 18:30	MST	120	A
USGS	09506000	2020-04-30 18:45	MST	120	A
USGS	09506000	2020-04-30 19:00	MST	118	A
USGS	09506000	2020-04-30 19:15	MST	118	A
USGS	09506000	2020-04-30 19:30	MST	117	A
USGS	09506000	2020-04-30 19:45	MST	117	A
USGS	09506000	2020-04-30 20:00	MST	117	A
USGS	09506000	2020-04-30 20:15	MST	117	A
USGS	09506000	2020-04-30 20:30	MST	117	A
USGS	09506000	2020-04-30 20:45	MST	117	A
USGS	09506000	2020-04-30 21:00	MST	117	A
USGS	09506000	2020-04-30 21:15	MST	117	A
USGS	09506000	2020-04-30 21:30	MST	117	A
USGS	09506000	2020-04-30 21:45	MST	117	A
USGS	09506000	2020-04-30 22:00	MST	117	A
USGS	09506000	2020-04-30 22:15	MST	117	A
USGS	09506000	2020-04-30 22:30	MST	117	A
USGS	09506000	2020-04-30 22:45	MST	116	A
USGS	09506000	2020-04-30 23:00	MST	116	A
USGS	09506000	2020-04-30 23:15	MST	116	A
USGS	09506000	2020-04-30 23:30	MST	116	A
USGS	09506000	2020-04-30 23:45	MST	116	A
USGS	09506000	2020-05-01 00:00	MST	116	A
USGS	09506000	2020-05-01 00:15	MST	116	A
USGS	09506000	2020-05-01 00:30	MST	116	A
USGS	09506000	2020-05-01 00:45	MST	115	A
USGS	09506000	2020-05-01 01:00	MST	115	A
USGS	09506000	2020-05-01 01:15	MST	115	A
USGS	09506000	2020-05-01 01:30	MST	115	A
USGS	09506000	2020-05-01 01:45	MST	115	A
USGS	09506000	2020-05-01 02:00	MST	115	A
USGS	09506000	2020-05-01 02:15	MST	115	A
USGS	09506000	2020-05-01 02:30	MST	115	A
USGS	09506000	2020-05-01 02:45	MST	115	A
USGS	09506000	2020-05-01 03:00	MST	115	A
USGS	09506000	2020-05-01 03:15	MST	115	A
USGS	09506000	2020-05-01 03:30	MST	115	A
USGS	09506000	2020-05-01 03:45	MST	115	A
USGS	09506000	2020-05-01 04:00	MST	115	A
USGS	09506000	2020-05-01 04:15	MST	115	A
USGS	09506000	2020-05-01 04:30	MST	115	A
USGS	09506000	2020-05-01 04:45	MST	115	A
USGS	09506000	2020-05-01 05:00	MST	116	A
USGS	09506000	2020-05-01 05:15	MST	116	A
USGS	09506000	2020-05-01 05:30	MST	116	A
USGS	09506000	2020-05-01 05:45	MST	116	A
USGS	09506000	2020-05-01 06:00	MST	116	A
USGS	09506000	2020-05-01 06:15	MST	116	A
USGS	09506000	2020-05-01 06:30	MST	117	A
USGS	09506000	2020-05-01 06:45	MST	117	A
USGS	09506000	2020-05-01 07:00	MST	117	A
USGS	09506000	2020-05-01 07:15	MST	117	A
USGS	09506000	2020-05-01 07:30	MST	117	A
USGS	09506000	2020-05-01 07:45	MST	117	A
USGS	09506000	2020-05-01 08:00	MST	117	A
USGS	09506000	2020-05-01 08:15	MST	117	A
USGS	09506000	2020-05-01 08:30	MST	117	A
USGS	09506000	2020-05-01 08:45	MST	117	A
USGS	09506000	2020-05-01 09:00	MST	117	A
USGS	09506000	2020-05-01 09:15	MST	117	A
USGS	09506000	2020-05-01 09:30	MST	117	A
USGS	09506000	2020-05-01 09:45	MST	117	A
USGS	09506000	2020-05-01 10:00	MST	117	A
USGS	09506000	2020-05-01 10:15	MST	117	A
USGS	09506000	2020-05-01 10:30	MST	117	A
USGS	09506000	2020-05-01 10:45	MST	117	A
USGS	09506000	2020-05-01 11:00	MST	117	A
USGS	09506000	2020-05-01 11:15	MST	118	A
